fpr,tpr,threshold
0.001575088401836553,0.0008634087376964255,0.9896043539047241
0.0015908392858549187,0.0008634087376964255,0.989604115486145
0.0015987147278641015,0.0008634087376964255,0.9896035194396973
0.0016223410538916496,0.0008634087376964255,0.989602267742157
0.0016302164959008324,0.0008634087376964255,0.9896017909049988
0.001645967379919198,0.0008634087376964255,0.9896005392074585
0.0016617182639375634,0.0008634087376964255,0.989599347114563
0.0016695937059467462,0.000949749611466068,0.989598274230957
0.0016853445899651118,0.000949749611466068,0.9895981550216675
0.0017719744520661221,0.000949749611466068,0.9895913004875183
0.0018034762201028533,0.000949749611466068,0.989590585231781
0.001842853430148767,0.000949749611466068,0.9895882606506348
0.0018586043141671327,0.000949749611466068,0.9895862936973572
0.0018822306401946808,0.000949749611466068,0.9895849823951721
0.0018979815242130464,0.000949749611466068,0.9895839095115662
0.0019609850602865086,0.000949749611466068,0.9895777702331543
0.001976735944304874,0.000949749611466068,0.9895768165588379
0.002181497436543626,0.000949749611466068,0.9895652532577515
0.0021972483205619916,0.000949749611466068,0.9895647764205933
0.0022051237625711744,0.000949749611466068,0.9895642995834351
0.0022051237625711744,0.0010360904852357105,0.9895634055137634
0.00222087464658954,0.0010360904852357105,0.9895629286766052
0.0022602518566354536,0.0010360904852357105,0.989560604095459
0.002276002740653819,0.0010360904852357105,0.9895600080490112
0.0023705080447640123,0.0010360904852357105,0.9895533323287964
0.0024020098128007435,0.0010360904852357105,0.9895528554916382
0.002472888790883388,0.0010360904852357105,0.9895462393760681
0.002488639674901754,0.0010360904852357105,0.989546000957489
0.0025595186529843985,0.0010360904852357105,0.98954176902771
0.002575269537002764,0.0010360904852357105,0.9895416498184204
0.002661899399103775,0.0010360904852357105,0.9895351529121399
0.0026697748411129573,0.0011224313590053531,0.9895344376564026
0.00267765028312214,0.0011224313590053531,0.989534318447113
0.0026934011671405056,0.0011224313590053531,0.9895338416099548
0.0027012766091496884,0.0012087722327749958,0.9895337224006653
0.002724902935177237,0.0012087722327749958,0.9895333647727966
0.002724902935177237,0.0012951131065446382,0.9895328283309937
0.002811532797278247,0.0012951131065446382,0.9895296692848206
0.0028272836812966128,0.0012951131065446382,0.9895294308662415
0.0028745363333517095,0.0012951131065446382,0.9895259141921997
0.0028902872173700747,0.0012951131065446382,0.9895250797271729
0.0028902872173700747,0.0013814539803142809,0.9895247220993042
0.0029060381013884403,0.0013814539803142809,0.9895245432853699
0.003008418847507816,0.0013814539803142809,0.9895173907279968
0.003024169731526182,0.0013814539803142809,0.9895169138908386
0.003087173267599644,0.0013814539803142809,0.9895145893096924
0.0031029241516180098,0.0013814539803142809,0.9895139932632446
0.003110799593627192,0.0013814539803142809,0.9895134568214417
0.0031265504776455577,0.0013814539803142809,0.9895127415657043
0.003158052245682289,0.0013814539803142809,0.9895113110542297
0.0031738031297006545,0.0013814539803142809,0.9895110726356506
0.003221055781755751,0.0013814539803142809,0.9895073771476746
0.0032368066657741165,0.0013814539803142809,0.9895071387290955
0.0032446821077832992,0.0014677948540839233,0.9895063042640686
0.0032683084338108476,0.0014677948540839233,0.9895049333572388
0.0032840593178292132,0.0014677948540839233,0.9895048141479492
0.0033313119698843096,0.0014677948540839233,0.9894999861717224
0.003347062853902675,0.0014677948540839233,0.9894990921020508
0.0034100663899761375,0.0014677948540839233,0.9894967079162598
0.0034415681580128683,0.0014677948540839233,0.9894962906837463
0.003528198020113879,0.0014677948540839233,0.98949134349823
0.003528198020113879,0.001554135727853566,0.9894912242889404
0.0035754506721689754,0.001554135727853566,0.9894885420799255
0.0036069524402057066,0.001554135727853566,0.989487886428833
0.0036463296502516206,0.001554135727853566,0.9894860982894897
0.0036778314182883513,0.001554135727853566,0.9894856214523315
0.003725084070343448,0.001554135727853566,0.9894832968711853
0.003725084070343448,0.0016404766016232084,0.9894829392433167
0.0037408349543618137,0.0016404766016232084,0.9894826412200928
0.0037408349543618137,0.0018131583491624935,0.9894825220108032
0.0037487103963709965,0.0018131583491624935,0.9894822835922241
0.0037487103963709965,0.001899499222932136,0.989482045173645
0.0037723367223985445,0.001899499222932136,0.9894812107086182
0.0037802121644077273,0.0019858400967017785,0.9894810914993286
0.00378808760641691,0.0019858400967017785,0.9894808530807495
0.00378808760641691,0.002072180970471421,0.98948073387146
0.0038668420265087376,0.002072180970471421,0.9894760847091675
0.003882592910527103,0.002072180970471421,0.9894758462905884
0.003914094678563834,0.002072180970471421,0.989473283290863
0.0039455964466005656,0.002072180970471421,0.9894715547561646
0.003953471888609748,0.002072180970471421,0.9894711971282959
0.003953471888609748,0.002158521844241064,0.9894706010818481
0.004008599982674028,0.002158521844241064,0.9894688129425049
0.0040243508666923935,0.002158521844241064,0.9894687533378601
0.004095229844775038,0.002158521844241064,0.98946613073349
0.004095229844775038,0.0022448627180107063,0.9894659519195557
0.004189735148885231,0.0022448627180107063,0.9894618391990662
0.004205486032903597,0.0023312035917803487,0.9894614815711975
0.004221236916921963,0.0023312035917803487,0.9894604682922363
0.004236987800940328,0.0023312035917803487,0.989459753036499
0.004339368547059704,0.0023312035917803487,0.9894531965255737
0.0043472439890688865,0.0024175444655499916,0.9894528388977051
0.004362994873087252,0.0024175444655499916,0.9894503951072693
0.004394496641123983,0.0024175444655499916,0.9894500374794006
0.004457500177197446,0.0024175444655499916,0.989446759223938
0.004457500177197446,0.002503885339319634,0.9894461035728455
0.00452837915528009,0.002503885339319634,0.9894427061080933
0.0045441300392984555,0.002503885339319634,0.9894423484802246
0.004559880923316821,0.002503885339319634,0.9894413948059082
0.004575631807335187,0.002503885339319634,0.9894412755966187
0.004599258133362735,0.002503885339319634,0.9894411563873291
0.004678012553454563,0.002503885339319634,0.9894371032714844
0.004678012553454563,0.0025902262130892764,0.9894369840621948
0.004717389763500476,0.0025902262130892764,0.9894356727600098
0.004717389763500476,0.002676567086858919,0.9894352555274963
0.004748891531537207,0.002676567086858919,0.9894341826438904
0.004748891531537207,0.0027629079606285617,0.9894334673881531
0.00475676697354639,0.0027629079606285617,0.9894331097602844
0.0047803932995739385,0.002849248834398204,0.9894327521324158
0.004796144183592304,0.002849248834398204,0.989431619644165
0.00481189506761067,0.0029355897081678466,0.9894306659698486
0.004827645951629035,0.0029355897081678466,0.9894304275512695
0.004827645951629035,0.003108271455707132,0.989429771900177
0.004843396835647401,0.003108271455707132,0.9894294142723083
0.004874898603684132,0.003108271455707132,0.9894290566444397
0.004874898603684132,0.0031946123294767743,0.989428699016571
0.004882774045693315,0.0031946123294767743,0.9894285798072815
0.004906400371720862,0.0032809532032464167,0.9894279837608337
0.004914275813730045,0.0032809532032464167,0.989427387714386
0.004930026697748411,0.0032809532032464167,0.9894270896911621
0.004937902139757594,0.0032809532032464167,0.9894263744354248
0.004937902139757594,0.0033672940770160596,0.9894261360168457
0.004945777581766776,0.0033672940770160596,0.9894258975982666
0.004961528465785142,0.0033672940770160596,0.989425539970398
0.004961528465785142,0.003453634950785702,0.9894250631332397
0.004969403907794325,0.003453634950785702,0.9894249439239502
0.004969403907794325,0.0035399758245553445,0.9894248247146606
0.004977279349803508,0.0035399758245553445,0.9894247055053711
0.004977279349803508,0.003626316698324987,0.989424467086792
0.005000905675831056,0.003626316698324987,0.9894236922264099
0.005024532001858604,0.003626316698324987,0.9894235730171204
0.005048158327886153,0.003626316698324987,0.9894229769706726
0.005048158327886153,0.0037126575720946298,0.989422619342804
0.0050560337698953356,0.0037126575720946298,0.9894222617149353
0.005071784653913701,0.0037126575720946298,0.9894221425056458
0.005111161863959615,0.0037126575720946298,0.98941969871521
0.005119037305968797,0.003798998445864272,0.9894195795059204
0.005119037305968797,0.0038853393196339146,0.9894194602966309
0.005150539074005528,0.0038853393196339146,0.9894193410873413
0.005158414516014711,0.0038853393196339146,0.9894191026687622
0.005174165400033077,0.0038853393196339146,0.9894184470176697
0.005229293494097356,0.0038853393196339146,0.9894132018089294
0.005245044378115722,0.0038853393196339146,0.9894130825996399
0.00526867070414327,0.0038853393196339146,0.9894118905067444
0.005284421588161636,0.0038853393196339146,0.9894117712974548
0.00535530056624428,0.0038853393196339146,0.9894089698791504
0.005371051450262646,0.0038853393196339146,0.9894084930419922
0.005386802334281011,0.0038853393196339146,0.9894078969955444
0.005402553218299377,0.0038853393196339146,0.9894077777862549
0.005434054986336108,0.0038853393196339146,0.9894052147865295
0.005449805870354474,0.0038853393196339146,0.9894049763679504
0.005465556754372839,0.0038853393196339146,0.989404559135437
0.005465556754372839,0.003971680193403557,0.9894043207168579
0.005504933964418753,0.003971680193403557,0.9894019961357117
0.005504933964418753,0.004144361940942842,0.9894010424613953
0.005520684848437119,0.004144361940942842,0.9894009232521057
0.005528560290446302,0.004144361940942842,0.9894006848335266
0.005536435732455484,0.004230702814712485,0.9894004464149475
0.005544311174464667,0.004230702814712485,0.989400327205658
0.005560062058483032,0.00440338456225177,0.9893998503684998
0.005560062058483032,0.0044897254360214125,0.9893996119499207
0.0055758129425013975,0.0044897254360214125,0.9893993735313416
0.0056939445726391395,0.0044897254360214125,0.9893937110900879
0.005709695456657505,0.0044897254360214125,0.9893935918807983
0.005717570898666688,0.0044897254360214125,0.9893933534622192
0.005717570898666688,0.004576066309791055,0.9893931150436401
0.005741197224694236,0.004576066309791055,0.9893927574157715
0.005788449876749332,0.004576066309791055,0.9893919229507446
0.005843577970813612,0.004576066309791055,0.9893898367881775
0.005859328854831977,0.004576066309791055,0.9893893599510193
0.005859328854831977,0.004662407183560697,0.9893892407417297
0.005875079738850343,0.004662407183560697,0.9893884062767029
0.005875079738850343,0.00474874805733034,0.9893883466720581
0.005898706064877891,0.00474874805733034,0.989387035369873
0.005898706064877891,0.004835088931099983,0.9893864393234253
0.005914456948896257,0.004835088931099983,0.9893859624862671
0.005914456948896257,0.0049214298048696255,0.9893855452537537
0.0059302078329146225,0.0049214298048696255,0.9893847107887268
0.005945958716932988,0.0049214298048696255,0.9893845915794373
0.005945958716932988,0.00509411155240891,0.9893831610679626
0.005953834158942171,0.00509411155240891,0.9893830418586731
0.005977460484969719,0.00509411155240891,0.9893829226493835
0.00600896225300645,0.00509411155240891,0.9893807172775269
0.00600896225300645,0.005180452426178553,0.9893803596496582
0.006016837695015632,0.005180452426178553,0.9893798232078552
0.006016837695015632,0.005266793299948195,0.9893794655799866
0.006032588579033998,0.005266793299948195,0.9893787503242493
0.006040464021043181,0.005266793299948195,0.9893775582313538
0.006040464021043181,0.005353134173717838,0.9893773198127747
0.006048339463052364,0.005353134173717838,0.9893772602081299
0.006064090347070729,0.005353134173717838,0.9893771409988403
0.006079841231089095,0.005353134173717838,0.9893769025802612
0.006079841231089095,0.005439475047487481,0.9893763065338135
0.006119218441135009,0.005439475047487481,0.9893739819526672
0.006134969325153374,0.005439475047487481,0.9893738627433777
0.006142844767162557,0.005439475047487481,0.9893732666969299
